"CountryNum","StateNum","Route","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","year","grassland"
840,61,32,"MCDONOUGH",1,42.5200097,-75.7308889,24,28,1,1,2013,0.00116785124494767
840,61,33,"CORBETTSVILE",1,42.0123327,-75.8032509,24,28,1,1,2013,0.00139362212931408
840,61,34,"ONEONTA",1,42.4378997,-75.0998799,24,28,1,1,2013,0.00018215634766935
840,61,35,"ORISKANY FLS",1,42.903801,-75.468728,24,13,1,1,2013,0.00027998342498124
840,61,36,"OXFORD",0,42.4021987,-75.6038909,24,28,1,1,2013,0.00062485798682117
840,61,37,"CAYUGA",1,42.9526277,-76.6985329,16,13,1,1,2013,4.45008121398216e-05
840,61,38,"LISLE",0,42.358722,-76.004248,24,28,1,1,2013,0.00014383315354189
840,61,39,"E NEWARK",1,42.207002,-76.163988,24,28,1,1,2013,0.00157019565315621
840,61,40,"ROMULUS",1,42.7411737,-76.8217859,16,13,1,1,2013,0.00021345400599805
840,61,41,"DRYDEN",1,42.5202627,-76.2599639,24,28,1,1,2013,0.00019532680616256
840,61,42,"MACDOUGALL",1,42.803411,-76.932647,16,13,1,1,2013,0.00124971473902696
840,61,43,"TRUMANSBURG",1,42.5515907,-76.6333469,24,13,1,1,2013,0.00023152997210615
840,61,44,"VESTAL CTR",1,42.036872,-76.036148,24,28,1,1,2013,0.00133942834672762
840,61,45,"PHILLIPS CR",1,42.282132,-77.939947,24,28,1,1,2013,0.00113239185113403
840,61,46,"SWAIN",0,42.499272,-77.834167,24,28,1,1,2013,0.00081315504156125
840,61,47,"ORLEANS",1,42.904651,-77.118887,16,13,1,1,2013,0.00019960301178766
840,61,48,"RUSHVILLE",1,42.779581,-77.256144,16,13,1,1,2013,0
840,61,49,"BRANCHPORT",1,42.665781,-77.225107,24,13,1,1,2013,0.00077403722109419
840,61,50,"CANADICE L",1,42.711382,-77.591937,24,13,1,1,2013,0.00076227602111215
840,61,51,"MENDON",1,42.9708677,-77.5572209,16,13,1,1,2013,0.00033382665494564
840,61,52,"MT MORRIS",1,42.6940897,-77.9559089,24,13,1,1,2013,0.00152380952380952
840,61,53,"HAMBURG",1,42.6805707,-78.8216099,16,13,1,1,2013,8.98169978668463e-05
840,61,54,"WEST SENECA",0,42.9562967,-78.6967019,16,13,1,1,2013,0.00120271026590614
840,61,55,"GAINESVILLE",1,42.619592,-78.178397,16,28,1,1,2013,0.0001161943191541
840,61,56,"CATTARAUGUS",1,42.2769437,-78.8989789,24,28,1,1,2013,0.00367256432762046
840,61,57,"EAST JAVA",1,42.5957057,-78.3611669,24,28,1,1,2013,0.00046891747052518
840,61,58,"CASTILE",1,42.624922,-78.103787,16,13,1,1,2013,0.00036261251653086
840,61,59,"RANDOLPH",1,42.057569,-78.947868,24,13,1,1,2013,0.00605687633607566
840,61,60,"CENTERVILLE",1,42.4845267,-78.2391139,24,28,1,1,2013,0.00146604030005672
840,61,61,"SHERIDAN",1,42.501632,-79.259007,24,13,1,1,2013,0.00020223523150612
840,61,62,"CHERRY HILL",1,41.9986107,-79.4116839,24,13,1,1,2013,0.00057435019595477
840,61,63,"NASHVILLE",1,42.501182,-79.033047,24,13,1,1,2013,0.00021728440241071
840,61,64,"ST JOHNSBURG",1,43.073837,-78.850938,16,13,1,1,2013,0.0002410668302999
840,61,65,"E YOUNGSTOWN",1,43.2572547,-79.0022969,16,13,1,1,2013,0.00028084122749219
840,61,66,"BYRON",1,43.1496467,-78.1154029,16,13,1,1,2013,3.01610600607243e-05
840,61,67,"CHURCHVILLE",1,43.167391,-77.962347,16,13,1,1,2013,0.00021871582565224
840,61,68,"PENFIELD",1,43.182461,-77.484597,16,13,1,1,2013,0.00059353827201971
840,61,69,"N VICTORY 2",1,43.261571,-76.684878,16,13,1,1,2013,0.00058561343006799
840,61,70,"CICERO CTR",1,43.1693497,-76.0264589,16,13,1,1,2013,0.00070153647989695
840,61,71,"WATERTOWN",1,44.0000587,-76.0454869,18,13,1,1,2013,0.00024612355402412
840,61,72,"PULASKI",1,43.651181,-76.110868,18,13,1,1,2013,0.00239543641509014
840,61,73,"MCKEEVER",1,43.662991,-75.078218,26,14,1,1,2013,0.00761434592977649
840,61,74,"ALDER CREEK",1,43.3924887,-75.2973269,24,13,1,1,2013,0.00051790550382494
840,61,75,"KASOAG",1,43.4558097,-75.9023929,24,14,1,1,2013,0.00077913744901232
840,61,76,"HIGHMARKET",1,43.629011,-75.557098,26,14,1,1,2013,0.00238345363561399
840,61,77,"NUMBER FOUR",1,43.7262817,-75.1690839,26,14,1,1,2013,0.0053299438166243
840,61,78,"N WILMURT",1,43.4738997,-75.0230329,26,13,1,1,2013,0.00344776685926363
840,61,79,"ONEIDA",1,43.1192707,-75.6687119,24,13,1,1,2013,0.00317630601920508
840,61,80,"CLINTON",1,43.024151,-75.432758,16,13,1,1,2013,0.00036464582304091
840,61,81,"BLUE RIDGE N",1,43.652701,-74.389678,26,14,1,1,2013,0.00672765601202304
840,61,82,"OLD FORGE",0,43.6625207,-74.9492509,26,14,1,1,2013,0.00701434291216867
840,61,83,"BLUE RIDGE S",1,43.726581,-74.473788,26,14,1,1,2013,0.00418641281069953
840,61,84,"NEWCOMB",1,43.971271,-74.234828,26,14,1,1,2013,0.00314545339009976
840,61,85,"SPECULATOR",1,43.5654587,-74.3975289,26,14,1,1,2013,0.00184483825109334
840,61,86,"HOPE FALLS",1,43.371341,-74.226128,26,14,1,1,2013,0.00318186892932902
840,61,87,"INLET",0,43.7217467,-74.7918689,26,14,1,1,2013,0.00517385820682544
840,61,88,"NORTH RIVER",1,43.687841,-74.058788,26,14,1,1,2013,0.00464672677468366
840,61,89,"SALEM",1,43.199431,-73.312309,13,13,1,1,2013,0.00136216584369147
840,61,90,"ARGYLE",1,43.217821,-73.409239,13,13,1,1,2013,0.00051258561270339
840,61,91,"NORTH EASTON",1,43.0332427,-73.5108119,13,13,1,1,2013,0.00111082070047047
840,61,92,"S HORICON",1,43.6098217,-73.7371009,26,14,1,1,2013,0.00186276051431544
840,61,93,"WARRENSBURG",1,43.533421,-73.795778,26,14,1,1,2013,0.00590897391901167
840,61,94,"FOWLER",0,44.315551,-75.427448,24,13,1,1,2013,0.0121403606231049
840,61,95,"WADDINGTON",1,44.8574697,-75.1337259,18,13,1,1,2013,0.00316316271083044
840,61,96,"OGDENSBURG",1,44.698051,-75.464758,18,13,1,1,2013,0.0008626581073057
840,61,97,"DEGRASSE",1,44.435631,-75.056128,26,14,1,1,2013,0.0101920171655026
840,61,98,"WANAKENA",1,44.1319167,-74.9230359,26,14,1,1,2013,0.0229414084753933
840,61,99,"DEXTER LAKE",0,44.599711,-74.500588,26,14,1,1,2013,0.00701182803314682
840,61,100,"GABRIELS",1,44.4319917,-74.1807169,26,14,1,1,2013,0.00568881200306065
840,61,101,"SABATTIS",0,44.084172,-74.797688,26,14,1,1,2013,0.0060327320511289
840,61,102,"PARISHVILLE",1,44.5376687,-74.7210849,18,13,1,1,2013,0.00527049578571579
840,61,103,"HOPKINTON",1,44.6461827,-74.7117029,18,13,1,1,2013,0.00710239747080004
840,61,104,"TUPPER LAKE",0,44.156511,-74.445168,26,14,1,1,2013,0.00443698285166087
840,61,105,"WEST BANGOR",1,44.8026467,-74.4417749,18,13,1,1,2013,0.00497409801494522
840,61,106,"UNDERWOOD",0,44.149681,-73.768278,26,14,1,1,2013,0.00845020572490377
840,61,107,"DANNEMORA",1,44.7014077,-73.7508029,26,14,1,1,2013,0.0130965503989644
840,61,108,"ELLENBURG",1,44.917081,-73.927828,18,13,1,1,2013,0.00253594475263217
840,61,109,"WILLSBORO",1,44.443671,-73.488988,18,13,1,1,2013,0.00324484929043356
840,61,110,"NAPLES",1,42.6074657,-77.4085679,24,13,1,1,2013,0.00217054263565891
840,61,111,"S VANDALIA",1,42.084342,-78.584377,24,28,1,1,2013,0.00274479113500516
840,61,112,"SCIOTA",1,44.8703977,-73.5550089,26,14,1,1,2013,0.00452069439494985
840,61,113,"PHILADELPHIA",1,44.1487467,-75.7014799,18,13,1,1,2013,0.00122300140252454
840,61,114,"BALMAT",1,44.2482817,-75.3944939,24,13,1,1,2013,0.00682097368591194
840,61,120,"CRESCENT",1,42.8235737,-73.7328189,13,13,1,1,2013,0.00271753331591325
840,61,121,"DOWNSVILLE",1,42.0781957,-74.9852279,24,28,1,1,2013,0.00142470254521184
840,61,123,"MILFORD",1,42.5913477,-74.9252479,24,28,1,1,2013,0.0015955063547051
840,61,127,"S BERNE 2",1,42.577551,-74.156148,24,28,1,1,2013,0.00238080081481953
840,61,136,"OXFORD 2",1,42.4021987,-75.6038909,24,28,1,1,2013,0.00062485798682117
840,61,146,"Swain 2",1,42.498842,-77.833797,24,28,1,1,2013,0.00082393706475242
840,61,154,"HARRIS HILL",1,42.956302,-78.696647,16,13,1,1,2013,0.00118524098053768
840,61,169,"N Victory",0,43.265073,-76.680291,16,13,1,1,2013,0.00058561343006799
840,61,182,"OLD FORGE 2",1,43.679941,-74.966888,26,14,1,1,2013,0.00701434291216867
840,61,187,"Inlet 2",1,43.676211,-74.678598,26,14,1,1,2013,NA
840,61,199,"ST REGIS FLS",1,44.522881,-74.492148,26,14,1,1,2013,0.00666083342447774
840,61,206,"UNDERWOOD 2",1,44.215781,-73.646468,26,14,1,1,2013,0.00195160031225605
840,61,207,"PURDY",1,41.3311577,-73.6805499,12,30,1,1,2013,0.00184528901380912
840,61,210,"Warwick 2",1,41.2736877,-74.392304,13,28,1,1,2013,0.00360730550374459
840,61,212,"ORANGE LAKE",1,41.818892,-74.001618,13,28,1,1,2013,0.0009842079362949
840,61,301,"HORSESHOE L.",1,44.1294587,-74.6305979,26,14,1,1,2013,0.00266067920291889
840,63,1,"SHALLOTTE",0,33.933123,-78.023908,3,27,1,1,2013,0.0192721635457212
840,63,2,"MERRIMON",1,34.95713,-76.65516,3,27,1,1,2013,0.0129772253308831
840,63,3,"MYRTLE GROVE",1,34.1327657,-77.8775469,3,27,1,1,2013,0.00055960420720617
840,63,4,"WARDS CORNER",1,34.5342189,-78.0716243,3,27,1,1,2013,0.0226043513655169
840,63,5,"HALLSBORO",1,34.3209605,-78.5992368,3,27,1,1,2013,0.00657128869063809
840,63,6,"FAIRMONT",0,34.464223,-79.197277,4,27,1,1,2013,0.00133845011659155
840,63,7,"MASHOES",0,35.906423,-75.774458,3,27,1,1,2013,1.02012710783764e-05
840,63,8,"ARAPAHOE",0,35.047073,-76.909108,3,27,1,1,2013,0.0481135962641705
840,63,9,"BEARGRASS",0,35.7365247,-76.9799209,3,27,1,1,2013,0.0228672920019981
840,63,10,"SPEED",1,35.9691437,-77.4434709,3,27,1,1,2013,0.00234746726177944
840,63,11,"KINSTON",1,35.2819414,-77.7112775,4,27,1,1,2013,0.0137734532943972
840,63,12,"JORDAN",1,35.6755372,-78.3220803,4,29,1,1,2013,0.0300874399582503
840,63,13,"ROSE",1,35.4161407,-78.0698959,4,27,1,1,2013,0.0100224863475747
840,63,14,"SAXAPAHAW",1,35.9898149,-79.4688523,11,29,1,1,2013,0.0211337613884893
840,63,15,"CLIMAX",1,35.917637,-79.7044966,11,29,1,1,2013,0.0157139281555722
840,63,16,"MOORESVILLE",0,35.694393,-80.923817,11,29,1,1,2013,0.00735363999239688
840,63,17,"OAKBORO",1,35.2194291,-80.2919201,11,29,1,1,2013,0.0187564778388258
840,63,18,"CHERRYVILLE",0,35.3816897,-81.3806159,11,29,1,1,2013,0.0281123375716082
840,63,19,"JONAS RIDGE",0,35.951303,-81.934916,23,28,1,1,2013,0.0255070714218813
840,63,20,"BREVARD",1,35.2667187,-82.6803659,23,28,1,1,2013,0.00341576398474604
840,63,21,"CRAVEN GAP",0,35.6482007,-82.4915559,23,28,1,1,2013,0.00185030781355293
840,63,22,"FONTANA",1,35.4291357,-83.8316649,23,28,1,1,2013,0.00353824508615766
840,63,23,"CALIFORNIA",0,36.3581287,-76.9786679,3,27,1,1,2013,0.0257055967561223
840,63,24,"ARCOLA",1,36.2540309,-77.9795614,11,29,1,1,2013,0.042158038147139
840,63,25,"YOUNGSVILLE",1,36.0593305,-78.4863356,11,29,1,1,2013,0.0317508485625014
840,63,26,"MADISON",0,36.376593,-79.849807,11,29,1,1,2013,0.0231951939721006
840,63,27,"COPELAND",1,36.2898447,-80.6415019,11,29,1,1,2013,0.0191748580922055
840,63,28,"CALL",1,36.1431731,-81.1034324,11,29,1,1,2013,0.02352811884947
840,63,29,"GRANDY",0,36.2551567,-75.8930969,3,27,1,1,2013,0.00177483056219221
840,63,30,"CULLOWHEE",1,35.316016,-83.2186082,23,28,1,1,2013,0.00210350798435195
840,63,31,"LINVILLE",1,36.0168463,-81.8815194,23,28,1,1,2013,0.00143993937097385
840,63,101,"SUPPLY",1,33.9225168,-78.2125169,3,27,1,1,2013,0.0223805269691731
840,63,106,"ROWLAND",1,34.4715967,-79.2005609,4,27,1,1,2013,0.00487763776284008
840,63,107,"MILLTAIL CR",1,35.8639187,-75.8611599,3,27,1,1,2013,1.07091606159909e-05
840,63,108,"REELSBORO",1,35.0476517,-76.9044781,3,27,1,1,2013,0.0572138903192585
840,63,109,"JAMESVILLE",1,35.6919219,-76.9896438,3,27,1,1,2013,0.0545993868222116
840,63,116,"MOORESVILLE 2",1,35.8549613,-81.0657464,11,29,1,1,2013,0.0057251511813969
840,63,118,"WACO",1,35.3743051,-81.6361686,11,29,1,1,2013,0.011541072640869
840,63,119,"SAWMILL",1,35.8278747,-81.6405339,11,29,1,1,2013,0.0205975323748343
840,63,121,"OTEEN",1,35.5865273,-82.4803436,23,28,1,1,2013,0.00013868503472904
840,63,123,"CALIFORNIA 2",1,36.3581287,-76.9786679,3,27,1,1,2013,0.0257055967561223
840,63,126,"EDEN",1,36.3766523,-79.8498737,11,29,1,1,2013,0.0271911834306191
840,63,129,"AYDLETT",0,36.320883,-75.939558,3,27,1,1,2013,0.00135530532368998
840,63,202,"NEWPORT",1,34.9312881,-76.8406017,3,27,1,1,2013,0.0285323939209177
840,63,203,"CYPRESS CR",1,34.7739701,-77.6299645,3,27,1,1,2013,0.0188491062923741
840,63,204,"MAPLE HILL",1,34.5909333,-77.7928721,3,27,1,1,2013,0.0212377746801301
840,63,205,"MONTAGUE",1,34.4014777,-78.0548779,3,27,1,1,2013,0.023664518811058
840,63,206,"ROSEBORO",1,34.8933417,-78.5809019,4,27,1,1,2013,0.0173590744093919
840,63,207,"HAMLET",1,34.8475995,-79.8554411,4,27,1,1,2013,0.0750517080330931
840,63,208,"MATTAMUSKEET",1,35.4900673,-76.543981,3,27,1,1,2013,0.00437628346626262
840,63,210,"PINETOPS",1,35.8648907,-77.7211309,4,27,1,1,2013,0.0149327500446931
840,63,211,"RHEMS",0,35.1020237,-77.1960299,3,27,1,1,2013,0.0343328890033941
840,63,212,"COKESBURY",1,35.5245603,-78.9085878,4,27,1,1,2013,0.0333667699158941
840,63,213,"GENOA",1,35.3169181,-78.0169365,4,27,1,1,2013,0.0079438429715694
840,63,214,"SOUTH. PINES",0,35.1749417,-79.3605889,4,27,1,1,2013,0.0476259499306318
840,63,215,"BISCOE",1,35.3388703,-79.8019587,11,29,1,1,2013,0.035399507137624
840,63,216,"WILGROVE",1,35.2425117,-80.6631699,11,29,1,1,2013,0.0126369071764934
840,63,217,"SHEFFIELD",1,35.9287265,-80.7208082,11,29,1,1,2013,0.0102702882557146
840,63,218,"HULLS XROADS",1,35.5089219,-81.4564775,11,29,1,1,2013,0.00839043957880662
840,63,219,"FLAY",1,35.4626322,-81.4548416,11,29,1,1,2013,0.0139040061795583
840,63,220,"MARSHALL",1,35.9105725,-82.6486108,23,28,1,1,2013,0.00217202962746031
840,63,221,"HENDERSONVIL",1,35.2966047,-82.3863829,23,28,1,1,2013,0.00183284457478006
840,63,222,"MURPHY",1,35.1673667,-84.0448309,23,28,1,1,2013,0.00743374658441419
840,63,223,"LLOYD XROADS",1,36.2872477,-76.7205313,3,27,1,1,2013,0.0263821553579581
840,63,224,"DORTCHES",1,35.9991587,-77.8356539,4,27,1,1,2013,0.0048113996502775
840,63,225,"DURHAM",1,36.0899346,-78.9520912,11,29,1,1,2013,0.0180474969639725
840,63,226,"MONTICELLO",1,36.2588525,-79.6916268,11,29,1,1,2013,0.0172089482052086
840,63,227,"FAIRVIEW",1,36.3382527,-80.6901489,11,29,1,1,2013,0.0104748761340241
840,63,228,"TODD",1,36.2714197,-81.5907129,23,28,1,1,2013,0.00649217053377529
840,63,229,"JARVISBURG",0,36.3208497,-75.9399429,3,27,1,1,2013,0.00135530532368998
840,63,230,"HERTFORD",1,36.1444727,-76.4471289,3,27,1,1,2013,0.0112285336856011
840,63,231,"JACKSON",1,36.5332729,-77.3771141,4,27,1,1,2013,0.0186289004746712
840,63,232,"BULLOCK",1,36.4516207,-78.4392029,11,29,1,1,2013,0.0284349623125273
840,63,233,"ASHLAND",1,36.2956484,-79.4955592,11,29,1,1,2013,0.0340242949260731
840,63,234,"MOUNT AIRY",1,36.4958508,-80.5361312,11,29,1,1,2013,0.0136542189134947
840,63,301,"STURGILLS",1,36.555353,-81.498566,23,28,1,1,2013,0.00737306047548048
840,63,302,"SILOAM",1,36.3460787,-80.6053549,11,29,1,1,2013,0.0102724506888182
840,63,303,"OSMOND",1,36.4747308,-79.1152367,11,29,1,1,2013,0.0245356820481961
840,63,304,"GUPTON",1,36.176991,-78.2113363,11,29,1,1,2013,0.0325137642356135
840,63,305,"RHEASVILLE",1,36.4653338,-77.694212,4,27,1,1,2013,0.0185169535292074
840,63,306,"OLD TRAP",1,36.1860407,-76.0089199,3,27,1,1,2013,0.00316357966571508
840,63,307,"PINELOG",1,34.9969557,-83.9654629,23,28,1,1,2013,0.00362742362425623
840,63,308,"FRENCH BROAD RIVER",1,35.1436807,-82.8386369,23,28,1,1,2013,0.00227353198784965
840,63,309,"MCGINNIS CROSSROAD",1,35.2125177,-82.0002509,11,29,1,1,2013,0.0225802537128135
840,63,310,"OSTWALT",1,35.6825702,-80.8610815,11,29,1,1,2013,0.00807038834951456
840,63,311,"JONES CORNER",1,35.1020747,-77.1960089,3,27,1,1,2013,0.037132122730119
840,63,312,"DUDLEY",1,35.2683392,-78.052876,4,27,1,1,2013,0.00621947496947497
840,63,313,"CONGLETON",1,35.7523027,-77.2310819,3,27,1,1,2013,0.0310739689979853
840,63,314,"LAKE SURF",1,35.1749287,-79.3606499,4,27,1,1,2013,0.0444911737037242
840,63,315,"BETHEL",1,34.9528807,-79.2812189,4,27,1,1,2013,0.00210239691771941
840,63,316,"CYPRESS LAKES",1,34.9303027,-78.8536599,4,27,1,1,2013,0.00734485467399843
840,63,317,"BELGRADE",1,34.922523,-77.349268,3,27,1,1,2013,0.0165500850208688
840,63,318,"GOLDSTON",1,35.5906977,-79.3326419,11,29,1,1,2013,0.0351201333417196
840,63,319,"ERNUL",0,35.2437321,-77.0602263,3,27,1,1,2013,0.0503420737148574
840,63,329,"JARVISBURG 2",1,36.4199384,-75.9245906,3,27,1,1,2013,0.00160530595864225
840,63,419,"Cayton",1,35.266597,-76.996044,3,27,1,1,2013,0.0536567263592593
840,63,900,"RAEFORD",1,35.0090297,-79.3092799,4,27,1,2,2013,0.0616817439699344
840,63,902,"SHEEP RIDGE",1,35.0457687,-77.0695279,3,27,1,2,2013,0.00692367764423535
840,63,903,"BROAD CREEK",1,34.7300597,-76.9359209,3,27,1,2,2013,0.00389689174044028
840,63,904,"UWHARRIE NF",0,35.3008077,-79.8933019,11,29,1,2,2013,0.0197362277033547
840,63,905,"DISMAL SWAMP",1,36.5503967,-76.5500199,3,27,1,2,2013,0
840,63,906,"WATERVILLE",1,35.7720827,-83.1013189,23,28,1,2,2013,0.00038873531444367
840,63,907,"N. MILLS RIV",0,35.4069697,-82.6432199,23,28,1,2,2013,0.00094227394259196
840,63,908,"BUSICK",0,35.7697307,-82.1982639,23,28,1,2,2013,3.73315414193452e-05
840,63,909,"TABLE ROCK",0,35.8568197,-81.7896509,23,28,1,2,2013,0.00668831949957897
840,63,910,"HIGHLANDS",1,35.0399431,-83.2023406,23,28,1,2,2013,0.00304576885083964
840,63,911,"KYLE",1,35.2232814,-83.6042224,23,28,1,2,2013,0.00076488483268144
840,63,912,"ANDREWS",0,35.231913,-83.846096,23,28,1,2,2013,0.00123961404449209
840,63,913,"WASHINGTON",1,35.6115051,-77.0140105,3,27,1,2,2013,0.201867970993111
840,63,914,"GREEN SWAMP",0,34.122973,-78.394458,3,27,1,2,2013,0.0307692307692308
840,63,915,"SPRING HOPE",1,35.2353943,-76.9257639,3,27,1,2,2013,0.204786589237679
840,63,916,"CHOWAN RIVER",0,36.437664,-76.954098,3,27,1,2,2013,0.0431451869784035
840,63,917,"Cherokee",1,35.516915,-83.294801,23,28,1,2,2013,0.00222434421164972
840,64,1,"FORMAN",1,46.1531849,-97.6746757,37,11,1,1,2013,7.60068188974668e-05
840,64,2,"WALCOTT",1,46.4854717,-97.0100549,40,11,1,1,2013,1.05968124788064e-05
840,64,3,"SYDNEY",0,46.720932,-98.79735,37,11,1,1,2013,0.00894358001810267
840,64,4,"EDGELEY",1,46.3406907,-98.6828159,37,11,1,1,2013,1.09148857211465e-05
840,64,5,"LAKE GEORGE",1,46.8060287,-99.4688039,38,11,1,1,2013,0.641066672512248
840,64,6,"DANZIG",0,46.1428537,-99.4821999,38,11,1,1,2013,0.417752478722471
840,64,7,"KEMPTON",1,47.845638,-97.6029243,40,11,1,1,2013,0.00031700918233493
840,64,8,"EMERADO",1,47.9619307,-97.4077439,40,11,1,1,2013,0.00105111163017858
840,64,9,"COOPERSTOWN",1,47.4859247,-98.2439809,37,11,1,1,2013,0.0350626992777614
840,64,10,"WIMBLEDON",1,47.1679867,-98.4885929,37,11,1,1,2013,0.00462917364325815
840,64,11,"HORSEHEAD LK",1,47.0675197,-99.6292032,38,11,1,1,2013,0.416073721087103
840,64,12,"BUCHANAN",1,47.0807973,-99.0545676,37,11,1,1,2013,0.172880914389918
840,64,13,"BOWESMONT",0,48.7529697,-97.1848759,40,11,1,1,2013,7.59161451950503e-05
840,64,14,"NASH",1,48.4560524,-97.5356201,40,11,1,1,2013,2.18288184060597e-05
840,64,15,"LAKOTA",0,48.028372,-98.4333,37,11,1,1,2013,5.58372233265584e-05
840,64,16,"WEBSTER",1,48.2818817,-98.7246389,37,11,1,1,2013,0.00168974101902648
840,64,17,"ROLLA",1,48.7474635,-99.6133701,37,11,1,1,2013,0.0083272569719642
840,64,18,"NILES",1,48.2672307,-99.3513109,37,11,1,1,2013,0.00120293117909328
840,64,19,"REGAN",1,47.2727187,-100.5587399,38,11,1,1,2013,0.381040932152378
840,64,20,"FT YATES",0,46.2845877,-100.7953029,39,17,1,1,2013,0.6443418268383
840,64,21,"DICKINSON",1,46.9484737,-102.8519519,39,17,1,1,2013,0.316501533973746
840,64,22,"DUNN CENTER",1,47.4987607,-102.6094959,39,17,1,1,2013,0.457797098954074
840,64,23,"CARPIO",1,48.4447167,-101.6472319,37,11,1,1,2013,0.214787058836533
840,64,24,"LORAINE",1,48.8647667,-101.5405509,37,11,1,1,2013,0.0244986674821967
840,64,25,"TOBACCO",1,48.1143616,-103.1250563,39,17,1,1,2013,0.479019163598603
840,64,26,"STANLEY",1,48.265642,-102.461189,38,11,1,1,2013,0.366826344732772
840,64,27,"ABERCROMBIE",0,46.4129929,-96.7567323,40,11,1,1,2013,0.00040630678419466
840,64,28,"DENBIGH",1,48.4004127,-100.6573939,37,11,1,1,2013,0.444805785040499
840,64,29,"LARK",0,46.422206,-101.445165,39,17,1,1,2013,0.479971618396439
840,64,30,"BOWMAN",1,46.198459,-103.431806,39,17,1,1,2013,0.259621750452399
840,64,31,"ZAP",1,47.4076426,-101.9319632,39,17,1,1,2013,0.646077202170271
840,64,32,"GORHAM",1,47.2340597,-103.3213579,39,17,1,1,2013,0.362041467304625
840,64,33,"ROOSEVELT PK",1,47.6171277,-103.5450979,39,17,1,1,2013,0.465332159093614
840,64,34,"CEDAR CREEK",1,45.9442265,-101.6387111,39,17,1,1,2013,0.537162728807684
840,64,35,"GOLVA",1,46.7309876,-103.9865945,39,17,1,1,2013,0.379495257927731
840,64,36,"BENTLEY",1,46.1041487,-102.0608219,39,17,1,1,2013,0.377220009243161
840,64,37,"GLEN ULLIN",1,46.7758047,-101.9283519,39,17,1,1,2013,0.505276191937234
840,64,38,"WILD ROSE",1,48.5899857,-103.0592269,38,11,1,1,2013,0.256875327396543
840,64,39,"POWERS LAKE",1,48.6621167,-102.6906819,38,11,1,1,2013,0.361749712218385
840,64,40,"PARSHALL",1,47.9776527,-102.0433499,38,11,1,1,2013,0.119412752775899
840,64,41,"DOUGLAS CRK",1,47.7465897,-101.5077209,38,11,1,1,2013,0.169857154480049
840,64,42,"SHEYENNE LK",1,47.6462687,-100.0542839,37,11,1,1,2013,0.237594067563856
840,64,43,"BRADDOCK",1,46.6039277,-100.1056369,39,11,1,1,2013,0.214039354410789
840,64,44,"TURTLE MTNS",1,48.8496871,-100.2489187,30,11,1,1,2013,0.122677695874054
840,64,103,"MONTPELIER",1,46.7251818,-98.797372,37,11,1,1,2013,0.0130765727668987
840,64,106,"DANZIG 2",1,46.1428537,-99.4821999,38,11,1,1,2013,0.417752478722471
840,64,113,"BOWESMONT 2",1,48.717625,-97.316075,40,11,1,1,2013,NA
840,64,115,"Lakota 2",1,48.02897,-98.433359,37,11,1,1,2013,5.55444466662223e-05
840,64,120,"SOLEN",1,46.2845786,-100.7951918,39,17,1,1,2013,0.639237205259155
840,64,127,"ABERCROMBIE 2",1,46.42754,-96.75673,40,11,1,1,2013,NA
840,64,129,"CARSON",1,46.4874487,-101.4765709,39,17,1,1,2013,0.52290744587144
840,66,1,"LOCKPORT",1,41.5501237,-84.3898389,16,23,1,1,2013,0
840,66,2,"NAPOLEON",1,41.3867557,-84.1216579,16,23,1,1,2013,8.96700143472023e-05
840,66,3,"KUNKLE",1,41.6511517,-84.5147859,16,22,1,1,2013,3.20798145786717e-05
840,66,5,"BLOOMVILLE",1,41.0376017,-82.9962929,31,22,1,1,2013,9.43428591032282e-05
840,66,6,"KINGSWAY",1,41.4427171,-83.087075,16,23,1,1,2013,0.00022128789555211
840,66,7,"GRAYTOWN",0,41.5380767,-83.2608719,16,23,1,1,2013,0.00058777618253823
840,66,8,"N BALTIMORE",1,41.1974257,-83.7075339,16,23,1,1,2013,0.0002040399918384
840,66,11,"PITTSFIELD",1,41.2506217,-82.2354939,31,13,1,1,2013,9.97844655544025e-05
840,66,12,"PERU",0,41.1694157,-82.6455149,31,13,1,1,2013,0.00037130383905666
840,66,13,"BISMARK",0,41.1648877,-82.7867429,16,23,1,1,2013,0.00017321416198988
840,66,15,"WAYLAND",1,41.1788496,-81.002582,24,13,1,1,2013,0.00176633419746035
840,66,16,"GARRETTSVILE",0,41.2820227,-81.1002789,24,13,1,1,2013,0.00164952232582648
840,66,17,"MIDDLEFIELD",0,41.4687714,-81.0750897,24,13,1,1,2013,0.00631341845077591
840,66,18,"STRONGSVILLE",0,41.314262,-81.835206,24,13,1,1,2013,0.0012127451664689
840,66,21,"LENOX",1,41.6803821,-80.7420743,24,13,1,1,2013,0.0036310373689134
840,66,22,"HERNER CRNS",1,41.3710349,-80.9900079,24,13,1,1,2013,0.00155988857938719
840,66,24,"BOTKINS",1,40.4824537,-84.1838359,31,22,1,1,2013,0.00041795267489711
840,66,25,"KALIDA",1,40.9809757,-84.1972889,16,22,1,1,2013,0.00021127308714458
840,66,26,"TROY",0,40.077812,-84.174595,31,22,1,1,2013,0.00025246427081732
840,66,27,"COSMOS",1,40.2671711,-84.7793129,31,22,1,1,2013,0.00010668145982909
